combination,outcome,model,fold_group,n_train_rows,n_test_rows,test_categories,model_failed,model_reason,roc_auc_ovr_macro,balanced_accuracy,macro_f1,log_loss
M4,q2,random_forest,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.6375244583003203,0.2727272727272727,0.14405684754521964,1.8493153548035142
M4,q2,random_forest,P-67DCF8869F,2160,20,"2,3",False,,0.6510416666666666,0.4375,0.1728395061728395,1.3191589015591103
M4,q2,random_forest,P-77327DFF2A,2160,20,"1,2,3,4",False,,0.5471159870830923,0.25,0.14285714285714285,1.492223263777173
M4,q2,random_forest,P-7A6E877C97,2140,40,"2,3,4",False,,0.514162826420891,0.3010752688172043,0.2745098039215686,0.8581442194639507
M4,q2,random_forest,P-7BC40AF359,2160,20,"1,2,3",False,,0.45535714285714285,0.3333333333333333,0.15384615384615385,2.146033522410759
M4,q2,random_forest,P-7E974EA92D,2160,20,"2,3,4",False,,0.5681216931216931,0.30952380952380953,0.2626262626262626,0.8691326755553132
M4,q2,random_forest,P-8016036889,2120,60,"1,2,3",False,,0.6881635033052659,0.32,0.14285714285714285,1.4502958392636498
M4,q2,random_forest,P-80904DAF11,2160,20,"2,3,4",False,,0.6262832562174667,0.3055555555555555,0.23655913978494625,0.8469526947281143
M4,q2,random_forest,P-826248DDD8,2140,40,"3,4",False,,0.6144200626959246,0.5172413793103449,0.25333333333333335,0.9725180587967023
M4,q2,random_forest,P-8405CEC183,2160,20,3,False,,,0.9,0.47368421052631576,0.6426339059290553
M4,q2,random_forest,P-8EB079D859,2160,20,"3,4",False,,0.7156862745098039,0.5,0.13043478260869565,1.2035632395207678
M4,q2,random_forest,P-8EB2F3E5EB,2140,40,"2,3",False,,0.6423611111111112,0.5,0.47368421052631576,0.7079616314016153
M4,q2,random_forest,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.777473604826546,0.25,0.12962962962962962,2.1429177032735476
M4,q2,random_forest,P-942BF8DF1B,2120,60,"1,3,4",False,,0.4285473422404733,0.31746031746031744,0.12987012987012986,1.328937066668554
M4,q2,random_forest,P-95F33174C1,2120,60,"3,4",False,,0.4660734149054505,0.5344827586206896,0.4128307357738311,0.9428000659200609
M4,q2,random_forest,P-9EF7F8A151,2160,20,"3,4",False,,0.368421052631579,0.5,0.047619047619047616,1.2448418404235535
M4,q2,random_forest,P-AE146C9DF8,2140,40,4,False,,,0.0,0.0,1.2620751775485624
M4,q2,random_forest,P-AE42FA6330,2160,20,"2,3,4",False,,0.29795442130968447,0.2380952380952381,0.1388888888888889,1.6598672607009708
M4,q2,random_forest,P-AF79D1DE3B,2160,20,"2,3,4",False,,0.3108188108188108,0.3333333333333333,0.1728395061728395,1.1613078541332098
M4,q2,random_forest,P-B561FC8AA0,2160,20,"3,4",False,,0.4305555555555556,0.5,0.09090909090909091,1.3544354337853357
M4,q2,random_forest,P-B687D84AC3,2160,20,"3,4",False,,0.6666666666666666,0.6785714285714286,0.5488721804511278,0.7584980690637775
M4,q2,random_forest,P-BAAF612E97,2160,20,"2,3",False,,0.6666666666666666,0.5,0.375,1.129082591707951
M4,q2,random_forest,P-BABD47FD2A,2140,40,"2,3,4",False,,0.5906213826756023,0.35912698412698413,0.2926553672316384,1.160762697586748
M4,q2,random_forest,P-BD38D55D80,2120,60,"2,3,4",False,,0.5272075222215278,0.3333333333333333,0.13333333333333333,1.2220316740995742
M4,q2,random_forest,P-BD4404A67C,2120,60,"1,2,3,4",False,,0.6905764916751423,0.3041871921182266,0.27011494252873564,0.9999656511839947
M4,q2,random_forest,P-C27F41C52B,2120,60,"3,4",False,,0.6777920410783055,0.6213093709884467,0.6273291925465838,0.7340681524422183
M4,q2,random_forest,P-C783B3EE0A,2140,40,4,False,,,0.0,0.0,1.3357361556580596
M4,q2,random_forest,P-CB0D54D7B6,2160,20,"2,3,4",False,,0.6610951621477938,0.3666666666666667,0.2748917748917749,0.9363647491484169
M4,q2,random_forest,P-CE34173F77,2160,20,"3,4",False,,0.359375,0.375,0.13043478260869565,1.0273000097701726
M4,q2,random_forest,P-D7469723BB,2160,20,"2,3,4",False,,0.8296783625730995,0.6060606060606061,0.35555555555555557,1.1416824488791382
M4,q2,random_forest,P-ECFB6C2EB9,2160,20,"3,4",False,,0.25,0.45,0.3103448275862069,1.0166893262265977
M4,q2,random_forest,P-EDDA35F3C7,2160,20,"1,2,3",False,,0.6250710108604846,0.35714285714285715,0.18333333333333335,1.5922125777517429
M4,q2,random_forest,P-EFFF04CC6B,2140,40,"3,4",False,,0.6324404761904763,0.6071428571428572,0.4145833333333333,0.8499671674824206
M4,q2,random_forest,P-F3CCAA8842,2120,60,"2,3,4",False,,0.6307400033146052,0.4246876055386694,0.30903436643474597,1.046397458217043
M4,q2,random_forest,P-FE9CDC44BE,2140,40,"2,3",False,,0.6891891891891893,0.47297297297297297,0.3153153153153153,0.6675041278698283
M5,q1,logistic,P-001F33A876,2120,60,"1,2,3",False,,0.784291927350405,0.37002583979328163,0.35407407407407404,0.6988015451367815
M5,q1,logistic,P-07BDD08C0C,2120,60,"1,2,3",False,,0.6327785727646839,0.3333333333333333,0.28205128205128205,0.8116913030832201
M5,q1,logistic,P-100AE58C58,2160,20,"1,2,3",False,,0.5469771241830066,0.3333333333333333,0.25806451612903225,1.283314725118728
M5,q1,logistic,P-11AD0DCE87,2140,40,1,False,,,1.0,1.0,0.33507313182968496
M5,q1,logistic,P-12AD0E59EB,2160,20,"1,2",False,,0.5,0.3684210526315789,0.4117647058823529,0.682258321596787
M5,q1,logistic,P-18A2FC7D4E,2120,60,"1,2,3",False,,0.8893852763794884,0.3333333333333333,0.2222222222222222,0.8926887070001291
M5,q1,logistic,P-1A38BC21DA,2120,60,"1,2,3",False,,0.5632128142974856,0.3333333333333333,0.26666666666666666,0.9374460731381309
M5,q1,logistic,P-1A815101A0,2140,40,"1,2,3",False,,0.9286029690515578,0.4583333333333333,0.4857397504456327,0.5379314489708465
M5,q1,logistic,P-1CA9C1E745,2140,40,1,False,,,1.0,1.0,0.27644144500966783
M5,q1,logistic,P-244F9886F5,2160,20,"1,2,3",False,,0.5291571173924114,0.3333333333333333,0.15384615384615385,2.088336167052788
M5,q1,logistic,P-247758AEAC,2140,40,"1,2",False,,0.7931034482758621,0.5282131661442007,0.49483352468427094,0.6649186003194474
M5,q1,logistic,P-326C04EAEB,2160,20,"1,2",False,,0.7197802197802199,0.5714285714285714,0.53125,0.7188320501711665
M5,q1,logistic,P-390B245CCC,2140,40,"1,2",False,,0.6262626262626263,0.5,0.3548387096774194,1.0612326651636494
M5,q1,logistic,P-39DC795FB0,2120,60,"1,2,4",False,,0.579887652308908,0.326241134751773,0.2893081761006289,0.7797213617500184
M5,q1,logistic,P-3D44F7B564,2160,20,1,False,,,0.9,0.47368421052631576,0.5332381769388528
M5,q1,logistic,P-3FD25AB949,2160,20,"1,2,3",False,,0.8592171717171717,0.3333333333333333,0.24444444444444444,0.8510896240447721
M5,q1,logistic,P-42CD4FF02E,2160,20,"1,2,3",False,,0.7285052910052908,0.3055555555555555,0.23655913978494625,0.9578118584131836
M5,q1,logistic,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.6354551903131813,0.25,0.1282051282051282,1.6609789768376095
M5,q1,logistic,P-48B7FC4062,2160,20,"1,2,3",False,,0.6630283224400871,0.3333333333333333,0.2857142857142857,0.8168622627269787
M5,q1,logistic,P-4CEF5A2144,2140,40,"1,2",False,,0.9369369369369369,0.5,0.4805194805194805,0.37372422207771117
M5,q1,logistic,P-4D14B12359,2120,60,1,False,,,0.9666666666666667,0.4915254237288136,0.41547788289855425
M5,q1,logistic,P-4D43A127BA,2160,20,"1,2",False,,0.4453125,0.5,0.4444444444444444,0.6517989913858109
M5,q1,logistic,P-541A203CCD,2100,80,"1,4",False,,0.4766666666666667,0.5,0.2,2.89291484765295
M5,q1,logistic,P-547A3B4455,2160,20,"2,3",False,,0.4296875,0.0,0.0,1.6774526260691398
M5,q1,logistic,P-54C61641A8,2140,40,"1,2",False,,0.9038461538461539,0.5714285714285714,0.53125,0.6490445622668037
M5,q1,logistic,P-54FD02BC9C,2140,40,"1,2",False,,0.7748917748917749,0.6991341991341992,0.7364953886693018,0.5571413078518861
M5,q1,logistic,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.4895851369468276,0.25,0.16037735849056603,2.126082667780998
M5,q1,logistic,P-67DCF8869F,2160,20,"1,2,4",False,,0.6663616557734205,0.3333333333333333,0.29411764705882354,2.4700702581061624
M5,q1,logistic,P-77327DFF2A,2160,20,"1,2,4",False,,0.7463571287100699,0.3636363636363636,0.21555555555555553,1.2569131978420889
M5,q1,logistic,P-7A6E877C97,2140,40,1,False,,,1.0,1.0,0.32714717669960425
M5,q1,logistic,P-7BC40AF359,2160,20,"1,2,4",False,,0.6637426900584795,0.3333333333333333,0.32432432432432434,0.6230106977069569
M5,q1,logistic,P-7E974EA92D,2160,20,"1,2,3",False,,0.46218766613503454,0.3333333333333333,0.23655913978494625,1.043174219772312
M5,q1,logistic,P-8016036889,2120,60,"1,2,3,4",False,,0.7385774483722028,0.25,0.11038961038961038,1.4300872937758435
M5,q1,logistic,P-80904DAF11,2160,20,"1,2,3",False,,0.7008928571428571,0.4166666666666667,0.4161616161616162,0.8845433885407165
M5,q1,logistic,P-826248DDD8,2140,40,"1,4",False,,0.5897435897435898,0.5,0.4936708860759494,0.38801881393782606
M5,q1,logistic,P-8405CEC183,2160,20,"1,2,3,4",False,,0.5319795108035239,0.2847222222222222,0.23148148148148145,1.5471384333934552
M5,q1,logistic,P-8EB079D859,2160,20,1,False,,,1.0,1.0,0.3949736366158632
M5,q1,logistic,P-8EB2F3E5EB,2140,40,1,False,,,0.975,0.4936708860759494,0.45712750794382717
M5,q1,logistic,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.5493848981900452,0.25,0.11538461538461539,2.2173944376427577
M5,q1,logistic,P-942BF8DF1B,2120,60,"1,2,3,4",False,,0.5641015837074934,0.26529255319148937,0.25353606789250355,0.8002636866981685
M5,q1,logistic,P-95F33174C1,2120,60,1,False,,,1.0,1.0,0.4335085531659414
M5,q1,logistic,P-9EF7F8A151,2160,20,"1,2,3,4",False,,0.7317331791016002,0.29545454545454547,0.21692307692307694,1.0625997077034663
M5,q1,logistic,P-AE146C9DF8,2140,40,"1,2,3",False,,0.6640438554501055,0.42857142857142855,0.45291005291005293,0.6064242222871086
M5,q1,logistic,P-AE42FA6330,2160,20,"1,2,3,4",False,,0.6918228829993536,0.25,0.12962962962962962,1.692366811295323
M5,q1,logistic,P-AF79D1DE3B,2160,20,"1,2,3,4",False,,0.7307936954686179,0.25,0.1,2.046429375740476
M5,q1,logistic,P-B561FC8AA0,2160,20,"1,2",False,,0.9509803921568627,0.5,0.4594594594594595,0.43918649840894064
M5,q1,logistic,P-B687D84AC3,2160,20,1,False,,,1.0,1.0,0.23736565794624745
M5,q1,logistic,P-BAAF612E97,2160,20,"1,2,3",False,,0.7542735042735043,0.3888888888888889,0.36607142857142855,0.7899874508813911
M5,q1,logistic,P-BABD47FD2A,2140,40,"1,2",False,,0.9285714285714286,0.6,0.6396396396396397,0.4141221437956745
M5,q1,logistic,P-BD38D55D80,2120,60,1,False,,,1.0,1.0,0.2918255566981909
M5,q1,logistic,P-BD4404A67C,2120,60,"1,2,3,4",False,,0.4819680376787064,0.26666666666666666,0.21419437340153452,1.2148723432248194
M5,q1,logistic,P-C27F41C52B,2120,60,"1,2,4",False,,0.679586778127157,0.3333333333333333,0.24113475177304966,0.9759376227723255
M5,q1,logistic,P-C783B3EE0A,2140,40,"1,3",False,,0.9276315789473684,0.5,0.48717948717948717,0.435451329489973
M5,q1,logistic,P-CB0D54D7B6,2160,20,"1,2,3,4",False,,0.7876718869365928,0.25,0.15517241379310345,1.4828091290089471
M5,q1,logistic,P-CE34173F77,2160,20,"1,2,3",False,,0.8122710622710624,0.3076923076923077,0.25806451612903225,0.8313459350024297
M5,q1,logistic,P-D7469723BB,2160,20,"1,2,4",False,,0.6504248366013071,0.3333333333333333,0.25,1.1924777295397047
M5,q1,logistic,P-ECFB6C2EB9,2160,20,"1,2",False,,1.0,1.0,1.0,0.47697603327682847
M5,q1,logistic,P-EDDA35F3C7,2160,20,"1,2,3,4",False,,0.5390276849376114,0.25,0.05,2.5769722032268185
M5,q1,logistic,P-EFFF04CC6B,2140,40,"1,2",False,,0.43098958333333337,0.4895833333333333,0.41328731665228646,0.8940876408624767
M5,q1,logistic,P-F3CCAA8842,2120,60,1,False,,,0.9833333333333333,0.4957983193277311,0.4042559952104334
M5,q1,logistic,P-FE9CDC44BE,2140,40,"1,2,3",False,,0.5821973165723165,0.34375,0.12165129556433905,1.3141918279018356
M5,q1,random_forest,P-001F33A876,2120,60,"1,2,3",False,,0.7567434580829867,0.3333333333333333,0.27831715210355984,0.7059908939194361
M5,q1,random_forest,P-07BDD08C0C,2120,60,"1,2,3",False,,0.5433782734754957,0.3590909090909091,0.33660130718954245,0.9072751867164491
M5,q1,random_forest,P-100AE58C58,2160,20,"1,2,3",False,,0.5831535947712418,0.3333333333333333,0.25806451612903225,1.24505419577299
M5,q1,random_forest,P-11AD0DCE87,2140,40,1,False,,,1.0,1.0,0.41624810209377927
M5,q1,random_forest,P-12AD0E59EB,2160,20,"1,2",False,,0.2368421052631579,0.47368421052631576,0.47368421052631576,0.5284111557928042
M5,q1,random_forest,P-18A2FC7D4E,2120,60,"1,2,3",False,,0.8815092168392445,0.3333333333333333,0.2222222222222222,0.8842858397424006
M5,q1,random_forest,P-1A38BC21DA,2120,60,"1,2,3",False,,0.568859709122327,0.3333333333333333,0.26666666666666666,0.9414422871951289
M5,q1,random_forest,P-1A815101A0,2140,40,"1,2,3",False,,0.6897081926063781,0.3333333333333333,0.29107981220657275,0.7010017813420567
M5,q1,random_forest,P-1CA9C1E745,2140,40,1,False,,,1.0,1.0,0.19872743297183987
M5,q1,random_forest,P-244F9886F5,2160,20,"1,2,3",False,,0.4249285572814985,0.3333333333333333,0.15384615384615385,2.053294332519134
M5,q1,random_forest,P-247758AEAC,2140,40,"1,2",False,,0.5579937304075235,0.5783699059561129,0.5803066989507668,0.7943336379687966
M5,q1,random_forest,P-326C04EAEB,2160,20,"1,2",False,,0.6428571428571429,0.46153846153846156,0.375,0.7071096046965193
M5,q1,random_forest,P-390B245CCC,2140,40,"1,2",False,,0.6603535353535352,0.5,0.3548387096774194,0.8372441088648724
M5,q1,random_forest,P-39DC795FB0,2120,60,"1,2,4",False,,0.7584775408617711,0.3333333333333333,0.29283489096573206,0.6934812422122594
M5,q1,random_forest,P-3D44F7B564,2160,20,1,False,,,1.0,1.0,0.6081179204921121
M5,q1,random_forest,P-3FD25AB949,2160,20,"1,2,3",False,,0.7541644515328726,0.3333333333333333,0.23655913978494625,0.8842440700900663
M5,q1,random_forest,P-42CD4FF02E,2160,20,"1,2,3",False,,0.7301587301587302,0.3888888888888889,0.35000000000000003,0.9053148235169116
M5,q1,random_forest,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.5894350735408983,0.2638888888888889,0.15367965367965367,1.768117786415989
M5,q1,random_forest,P-48B7FC4062,2160,20,"1,2,3",False,,0.5573856209150327,0.3333333333333333,0.2857142857142857,0.848775735430702
M5,q1,random_forest,P-4CEF5A2144,2140,40,"1,2",False,,0.4009009009009009,0.5,0.4805194805194805,0.529085641810192
M5,q1,random_forest,P-4D14B12359,2120,60,1,False,,,1.0,1.0,0.419204140968806
M5,q1,random_forest,P-4D43A127BA,2160,20,"1,2",False,,0.625,0.46875,0.42857142857142855,0.671298288196791
M5,q1,random_forest,P-541A203CCD,2100,80,"1,4",False,,0.4995833333333334,0.5,0.2,2.633089965043466
M5,q1,random_forest,P-547A3B4455,2160,20,"2,3",False,,0.421875,0.0,0.0,1.668657943446199
M5,q1,random_forest,P-54C61641A8,2140,40,"1,2",False,,0.804945054945055,0.5,0.3939393939393939,0.7321549153089603
M5,q1,random_forest,P-54FD02BC9C,2140,40,"1,2",False,,0.7316017316017316,0.5,0.4520547945205479,0.6152227706385573
M5,q1,random_forest,P-5E54A83C78,2140,40,"1,2,3,4",False,,0.6173112793788524,0.19117647058823528,0.1326530612244898,1.5673035663932726
M5,q1,random_forest,P-67DCF8869F,2160,20,"1,2,4",False,,0.682156862745098,0.4777777777777778,0.4121863799283154,0.9012776442970416
M5,q1,random_forest,P-77327DFF2A,2160,20,"1,2,4",False,,0.6716818040347453,0.3333333333333333,0.15384615384615385,1.5666837055246838
M5,q1,random_forest,P-7A6E877C97,2140,40,1,False,,,1.0,1.0,0.328943510501
M5,q1,random_forest,P-7BC40AF359,2160,20,"1,2,4",False,,0.9731968810916181,0.3333333333333333,0.3157894736842105,0.6300399401348777
M5,q1,random_forest,P-7E974EA92D,2160,20,"1,2,3",False,,0.48628278398015246,0.2840909090909091,0.2530864197530864,1.035025256582288
M5,q1,random_forest,P-8016036889,2120,60,"1,2,3,4",False,,0.632512651798074,0.2642857142857143,0.14305555555555555,1.324480694922523
M5,q1,random_forest,P-80904DAF11,2160,20,"1,2,3",False,,0.6883267195767196,0.3333333333333333,0.2745098039215686,0.8899833568336419
M5,q1,random_forest,P-826248DDD8,2140,40,"1,4",False,,0.7564102564102564,0.5,0.4936708860759494,0.3947199348520969
M5,q1,random_forest,P-8405CEC183,2160,20,"1,2,3,4",False,,0.6004784688995215,0.25,0.15517241379310345,1.6101838645966695
M5,q1,random_forest,P-8EB079D859,2160,20,1,False,,,1.0,1.0,0.4464577674544571
M5,q1,random_forest,P-8EB2F3E5EB,2140,40,1,False,,,0.975,0.4936708860759494,0.42167156160602026
M5,q1,random_forest,P-90ADD44D40,2160,20,"1,2,3,4",False,,0.651323630413704,0.25,0.11538461538461539,1.9843701398189306
M5,q1,random_forest,P-942BF8DF1B,2120,60,"1,2,3,4",False,,0.5177604552632726,0.24468085106382978,0.21904761904761905,0.807937249711148
M5,q1,random_forest,P-95F33174C1,2120,60,1,False,,,1.0,1.0,0.4522795886366107
M5,q1,random_forest,P-9EF7F8A151,2160,20,"1,2,3,4",False,,0.6857061067587384,0.25,0.12962962962962962,1.1518224012136518
M5,q1,random_forest,P-AE146C9DF8,2140,40,"1,2,3",False,,0.6295180513930515,0.3333333333333333,0.2962962962962963,0.6381107184227499
M5,q1,random_forest,P-AE42FA6330,2160,20,"1,2,3,4",False,,0.6296056884292178,0.25,0.1346153846153846,1.6319865845207637
M5,q1,random_forest,P-AF79D1DE3B,2160,20,"1,2,3,4",False,,0.857181098914845,0.3333333333333333,0.22916666666666669,1.6655511122040554
M5,q1,random_forest,P-B561FC8AA0,2160,20,"1,2",False,,0.8333333333333333,0.5,0.4594594594594595,0.46316366401100295
M5,q1,random_forest,P-B687D84AC3,2160,20,1,False,,,1.0,1.0,0.18910465458194337
M5,q1,random_forest,P-BAAF612E97,2160,20,"1,2,3",False,,0.7658730158730158,0.3888888888888889,0.3629032258064517,0.7688453815067177
M5,q1,random_forest,P-BABD47FD2A,2140,40,"1,2",False,,0.8028571428571429,0.5,0.4666666666666667,0.4753713205597604
M5,q1,random_forest,P-BD38D55D80,2120,60,1,False,,,1.0,1.0,0.3341445567124834
M5,q1,random_forest,P-BD4404A67C,2120,60,"1,2,3,4",False,,0.5094639136093075,0.2833333333333333,0.24236874236874237,1.1525392834538872
M5,q1,random_forest,P-C27F41C52B,2120,60,"1,2,4",False,,0.5689611093459548,0.3333333333333333,0.24113475177304966,0.9054333487990748
M5,q1,random_forest,P-C783B3EE0A,2140,40,"1,3",False,,0.631578947368421,0.5,0.48717948717948717,0.47683954310327736
M5,q1,random_forest,P-CB0D54D7B6,2160,20,"1,2,3,4",False,,0.6042356336473984,0.25,0.15517241379310345,1.6224760896396297
M5,q1,random_forest,P-CE34173F77,2160,20,"1,2,3",False,,0.790453698348435,0.3333333333333333,0.2626262626262626,0.8229557917719956
M5,q1,random_forest,P-D7469723BB,2160,20,"1,2,4",False,,0.6786192810457518,0.3333333333333333,0.25,1.21105964883718
M5,q1,random_forest,P-ECFB6C2EB9,2160,20,"1,2",False,,1.0,1.0,1.0,0.40903136100983994
M5,q1,random_forest,P-EDDA35F3C7,2160,20,"1,2,3,4",False,,0.6185197563874034,0.25,0.045454545454545456,2.437289463371349
M5,q1,random_forest,P-EFFF04CC6B,2140,40,"1,2",False,,0.6028645833333334,0.4791666666666667,0.36507936507936506,0.8598337813178187
M5,q1,random_forest,P-F3CCAA8842,2120,60,1,False,,,1.0,1.0,0.3456755523533615
M5,q1,random_forest,P-FE9CDC44BE,2140,40,"1,2,3",False,,0.4665061500999001,0.33779761904761907,0.18528027385537013,1.2105622281035682
M5,q2,logistic,P-001F33A876,2120,60,"2,3,4",False,,0.43431095674245607,0.3333333333333333,0.16033755274261605,1.02957242911439
M5,q2,logistic,P-07BDD08C0C,2120,60,"2,3,4",False,,0.5630229123946229,0.367965367965368,0.3278278278278279,1.0325738059760001
M5,q2,logistic,P-100AE58C58,2160,20,4,False,,,0.1,0.09090909090909091,0.9902093472570744
M5,q2,logistic,P-11AD0DCE87,2140,40,"2,3",False,,0.8205128205128205,0.5,0.4936708860759494,0.7300707024545886
M5,q2,logistic,P-12AD0E59EB,2160,20,4,False,,,0.3,0.23076923076923078,0.9695886416927101
M5,q2,logistic,P-18A2FC7D4E,2120,60,"2,3",False,,0.70875,0.4,0.15238095238095237,1.5522763271156066
M5,q2,logistic,P-1A38BC21DA,2120,60,"3,4",False,,0.2527272727272727,0.2909090909090909,0.34782608695652173,0.8445761446102382
M5,q2,logistic,P-1A815101A0,2140,40,"3,4",False,,0.7347670250896057,0.5,0.1836734693877551,0.9228546907508235
M5,q2,logistic,P-1CA9C1E745,2140,40,"2,3,4",False,,0.6314070767195767,0.34722222222222227,0.3125,0.9209178874143162
M5,q2,logistic,P-244F9886F5,2160,20,"3,4",False,,0.5625,0.5,0.16666666666666666,1.0428379239809364
M5,q2,logistic,P-247758AEAC,2140,40,"2,3",False,,0.43714285714285717,0.4857142857142857,0.30630630630630634,0.8823947096693111
M5,q2,logistic,P-326C04EAEB,2160,20,"2,3,4",False,,0.6775042087542088,0.3333333333333333,0.19047619047619047,0.932461004126252
M5,q2,logistic,P-390B245CCC,2140,40,"2,3,4",False,,0.6844358021490509,0.433652312599681,0.39222999222999216,1.0888651491272667
M5,q2,logistic,P-39DC795FB0,2120,60,"1,2,3,4",False,,0.636041707576844,0.3158091908091908,0.24126984126984127,1.3294269345078902
M5,q2,logistic,P-3D44F7B564,2160,20,"2,3,4",False,,0.30803571428571425,0.2777777777777778,0.13333333333333333,1.2552939291013936
M5,q2,logistic,P-3FD25AB949,2160,20,"2,3,4",False,,0.5120835548467128,0.3333333333333333,0.19047619047619047,0.9426817987065081
M5,q2,logistic,P-42CD4FF02E,2160,20,"2,3,4",False,,0.5109571909571909,0.3333333333333333,0.20689655172413793,1.099834778556684
M5,q2,logistic,P-484A6A61BE,2120,60,"1,2,3,4",False,,0.5802903284843429,0.25,0.12962962962962962,1.639555039266738
M5,q2,logistic,P-48B7FC4062,2160,20,"2,3,4",False,,0.5707602339181287,0.3333333333333333,0.13333333333333333,0.9721944511398621
